Date,device_SN,device_Model,device_Age,processor,cores,graphics,CPU_Utilization,Memory Utilization,diskIO Utilization,List Of Applications Running,Crashed Applications,IsApplicationCrashed
2/4/2024,000654JT659,PRODESK 400 G4 DM (TAA),2,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",6,AMD Radeon(TM) R5 Graphics,85,55,75,"Outlook, Image Editor, Chrome, Teams, Games, Python","Chrome, Teams, Games,",Y
2/4/2024,000654JT660,ELITEBOOK G6,1,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,4,Intel(R) UHD Graphics 620,20,50,30,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Outlook, Zoom, Chrome",Y
2/4/2024,000654JT661,ELITEBOOK G6,3,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,35,95,70,"Outlook, Python, Chrome, Teams, Games, Intellij","Teams, Games, Intellij",Y
2/4/2024,000654JT662,ELITEDESK 800 G6 DESKTOP MINI PC,3,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,6,Intel(R) UHD Graphics 630,10,30,45,"Outlook, Python, Chrome, Teams, Games, Intellij",Null,N
2/4/2024,000654JT663,Chromebook 14,1,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,8,Intel(R) UHD Graphics 620,75,95,95,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij"," Spotify, Intellij",Y
2/4/2024,000654JT664,PRODESK 400 G7,4,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,80,50,55,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom","Outlook, Chrome",Y
2/4/2024,000654JT665,ELITEBOOK G6,3,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",4,Intel(R) UHD Graphics 630,55,10,75,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Teams, Edge",Y
2/4/2024,000654JT666,PRODESK 600 G5 SFF,4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,Intel(R) UHD Graphics 630,45,10,45,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom",Null,N
2/4/2024,000654JT667,ELITEBOOK G7 NOTEBOOK PC,3,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,Intel(R) UHD Graphics 620,50,70,10,"Chrome, Media Player, Image Editor, Teams",Null,N
2/4/2024,000654JT668,ELITEDESK 800 G6 DESKTOP MINI PC,1,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",4,Intel(R) UHD Graphics 620,100,60,50,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom, Google Drive, Chrome, Intellij","Google Drive, Chrome, Intellij",Y
2/4/2024,000654JT669,ELITEBOOK G6,1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,8,AMD Radeon(TM) R5 Graphics,70,10,80,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij",Chrome,Y
2/4/2024,000654JT670,200 G3 AIO,4,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,4,Intel(R) UHD Graphics 630,10,35,55,"Outlook, Zoom, Chrome, Teams, Edge, Intellij",Null,N
2/4/2024,000654JT671,ELITEBOOK X360 1030 G3,3,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,6,Intel(R) UHD Graphics 630,80,90,70,"Outlook, VSCode, Chrome, spotify, Games, Excel","Outlook, VSCode, Excel",Y
2/4/2024,000654JT672,Chromebook 14,4,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,6,Intel(R) UHD Graphics 630,55,85,80,"Outlook, Zoom, Chrome, Teams, Edge, Intellij",Intellij,Y
2/4/2024,000654JT673,ELITEDESK 800 G5 DESKTOP MINI,2,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,4,Intel(R) UHD Graphics 630,30,80,35,"Chrome, Media Player, Image Editor, Teams",Teams,Y
2/4/2024,000654JT674,ELITEBOOK X360 1030 G3,2,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,8,Intel(R) UHD Graphics 630,55,55,85,"Outlook, Python, Chrome, Teams, Games, Intellij","Chrome, Teams, Games,",Y
2/4/2024,000654JT675,PRODESK 400 G4 DM (TAA),3,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Intel(R) UHD Graphics 630,90,100,85,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Google Drive, Chrome, Intellij",Y
2/4/2024,000654JT676,ELITEDESK 800 G6 DESKTOP MINI PC,1,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,70,60,10,"Outlook, Image Editor, Chrome, Teams, Games, Python","Image Editor, Chrome",Y
2/4/2024,000654JT677,OPTIPLEX 7040,4,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,6,Intel(R) UHD Graphics 630,100,35,35,"Outlook, VSCode, Chrome, spotify, Games, Excel","Chrome, Excel",Y
2/4/2024,000654JT678,Inspiron 5000,1,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,95,85,20,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom","Outlook, Games",Y
2/4/2024,000654JT679,ELITEBOOK X360 1030 G3,2,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,8,Intel(R) UHD Graphics 620,50,80,50,"Chrome, Teams, Games, Python",Null,N
2/4/2024,000654JT680,ELITEDESK 800 G6 DESKTOP MINI PC,3,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,8,Intel(R) UHD Graphics 630,45,75,95,"Outlook, VSCode, Chrome, spotify, Games, Excel","Games, Excel",Y
2/4/2024,000654JT681,OPTIPLEX 7040,4,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,4,Intel(R) UHD Graphics 630,85,80,10,"Outlook, Python, Chrome, Teams, Games, Intellij","Games, Intellij",Y
2/4/2024,000654JT682,Inspiron 5000,3,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,4,Intel(R) UHD Graphics 620,75,80,85,"Outlook, VSCode, Chrome, spotify, Games, Excel","Excel, Games",Y
2/4/2024,000654JT683,200 G3 AIO,2,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,90,90,100,"Outlook, Zoom, Chrome, Teams, Edge, Intellij, Media Player, Image Editor","Media Player, Image Editor",Y
2/4/2024,000654JT684,ELITEBOOK G7 NOTEBOOK PC,3,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,55,45,90,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Teams, Spotify",Y
2/4/2024,000654JT685,OPTIPLEX 7040,1,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,4,Intel(R) UHD Graphics 630,55,75,85,"Outlook, Python, Chrome, Teams, Games, Intellij","Chrome, Outlook, Games",Y
2/4/2024,000654JT686,OPTIPLEX 7040,4,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,35,70,30,"Outlook, Image Editor, Chrome, Teams, Games, Python",Null,N
2/4/2024,000654JT687,ELITEBOOK X360 1030 G3,3,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,8,AMD Radeon(TM) R5 Graphics,20,20,30,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij",Null,N
2/4/2024,000654JT688,PRODESK 400 G4 DM (TAA),1,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 630,30,60,30,"Outlook, VSCode, Chrome, spotify, Games, Excel",Null,N
2/4/2024,000654JT689,Vostro 3000,1,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,4,Intel(R) UHD Graphics 630,75,10,85,"Chrome, Media Player, Image Editor, Teams","Media Player, Image Editor",Y
2/4/2024,000654JT690,PRODESK 400 G7,4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,Intel(R) UHD Graphics 630,10,70,30,"Outlook, spotify, Games, Excel",Null,N
2/4/2024,000654JT691,PRODESK 400 G4 DM (TAA),3,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 630,45,60,95,"Outlook, Image Editor, Chrome, Teams, Games, Python","Chrome, Games",Y
2/4/2024,000654JT692,ELITEDESK 800 G6 DESKTOP MINI PC,4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,AMD Radeon(TM) R5 Graphics,10,95,30,"Outlook, Image Editor, Chrome, Teams, Games, Python","Outlook, Python",Y
2/4/2024,000654JT693,PRODESK 400 G7,3,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,10,20,50,"Outlook, Python, Games, Intellij",Null,N
2/4/2024,000654JT694,PRODESK 400 G7,4,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,4,Intel(R) UHD Graphics 630,60,60,100,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom","Outlook,Powerpoint, Chrome",Y
2/4/2024,000654JT695,ELITEDESK 800 G6 DESKTOP MINI PC,4,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,85,70,35,"Chrome, Media Player, Image Editor, Teams, Games","Chrome, Games",Y
2/4/2024,000654JT696,PRODESK 400 G7,3,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",6,Intel(R) UHD Graphics 630,75,20,35,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom","Powerpoint, Excel, Zoom",Y
2/4/2024,000654JT697,PRODESK 600 G5 SFF,3,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,4,Intel(R) HD Graphics 4600,20,20,85,"Outlook, Python, Chrome, Teams, Games, Intellij, Edge","Teams, Edge",Y
2/4/2024,000654JT698,PRODESK 600 G5 SFF,1,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,70,80,75,"Chrome, Outlook, Games",Games,Y
2/4/2024,000654JT699,Inspiron 5000,3,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,Intel(R) UHD Graphics 630,50,90,30,"Outlook, Image Editor, Chrome, Teams, Games, Python","Chrome, Games",Y
2/4/2024,000654JT700,PRODESK 400 G7,4,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,6,AMD Radeon(TM) R5 Graphics,50,90,35,"Outlook, Python, Chrome, Teams, Games, Intellij","Chrome, Teams, Games,",Y
2/4/2024,000654JT701,Vostro 3000,1,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,80,85,85,"Outlook, VSCode, Chrome, spotify, Games, Excel",Outlook,Y
2/4/2024,000654JT702,OPTIPLEX 7040,2,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,4,Intel(R) HD Graphics 4600,30,30,30,"Outlook, Image Editor, Chrome",Null,N
2/4/2024,000654JT703,PRODESK 400 G4 DM (TAA),4,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,8,Intel(R) HD Graphics 4600,60,90,95,"Outlook, VSCode, Chrome, spotify, Games, Excel","VSCode, Chrome",Y
2/4/2024,000654JT704,Chromebook 14,1,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 620,75,55,75,"Outlook, Zoom, Chrome, Teams, Edge, Intellij",Intellij,Y
2/4/2024,000654JT705,OPTIPLEX 7040,1,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,6,Intel(R) UHD Graphics 630,50,55,55,"Chrome, Media Player, Image Editor, Teams",Null,N
2/4/2024,000654JT706,PRODESK 600 G5 SFF,1,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,75,60,55,"Chrome, Media Player, Image Editor, Teams","Image Editor, Teams",Y
2/4/2024,000654JT707,ELITEBOOK G6,2,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,100,85,100,"Outlook, Python, Chrome, Teams, Games, Intellij","Chrome, Teams, Games",Y
2/4/2024,000654JT708,Vostro 3000,1,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 620,50,45,90,"Outlook, VSCode, Chrome, spotify, Games, Excel","Chrome, Outlook, Games",Y
2/4/2024,000654JT709,PRODESK 600 G5 SFF,3,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,6,Intel(R) UHD Graphics 630,85,60,80,"Chrome, Media Player, Image Editor, Teams"," Image Editor, Teams",Y
2/4/2024,000654JT710,ELITEBOOK G7 NOTEBOOK PC,3,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,75,70,75,"Outlook, VSCode, Chrome, Excel",Excel,Y
2/4/2024,000654JT711,ELITEBOOK G7 NOTEBOOK PC,3,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,8,Intel(R) UHD Graphics 630,10,20,85,"Outlook, VSCode, Chrome, spotify, Games, Excel","Games, Excel",Y
2/4/2024,000654JT712,Inspiron 5000,2,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",8,Intel(R) UHD Graphics 630,45,55,85,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Teams, Edge",Y
2/4/2024,000654JT713,ELITEBOOK X360 1030 G3,3,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,4,Intel(R) HD Graphics 4600,30,50,80,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij",Intellij,Y
2/4/2024,000654JT714,PRODESK 400 G7,1,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Intel(R) UHD Graphics 630,60,70,50,"Outlook, VSCode, Chrome, spotify, Games, Excel",Excel,Y
2/4/2024,000654JT715,OPTIPLEX 7040,1,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",8,Intel(R) UHD Graphics 630,45,95,50,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Spotify, Intellij",Y
2/4/2024,000654JT716,PRODESK 600 G5 SFF,2,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,10,45,80,"Outlook, VSCode, Chrome, spotify, Games, Excel",Excel,Y
2/4/2024,000654JT717,PRODESK 400 G4 DM (TAA),2,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,8,Intel(R) UHD Graphics 630,35,100,30,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Google Drive, Chrome, Teams",Y
2/4/2024,000654JT718,ELITEBOOK G7 NOTEBOOK PC,1,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,Intel(R) UHD Graphics 630,60,35,75,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom",Outlook,Y
2/4/2024,000654JT719,ELITEBOOK G7 NOTEBOOK PC,4,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 620,95,95,20,"Outlook, Zoom, Chrome, Teams, Edge, Intellij"," Edge, Intellij",Y
2/4/2024,000654JT720,OPTIPLEX 7040,1,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,4,Intel(R) UHD Graphics 620,70,10,20,"Outlook, Python, Chrome, Teams, Games, Intellij",Null,N
2/4/2024,000654JT721,PRODESK 600 G5 SFF,3,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,8,Intel(R) HD Graphics 4600,80,70,85,"Outlook, Python, Chrome, Teams, Games, Intellij",Intellij,Y
2/4/2024,000654JT722,PRODESK 400 G7,2,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,20,95,50,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Spotify, Intellij",Y
2/4/2024,000654JT723,PRODESK 400 G4 DM (TAA),4,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,8,Intel(R) UHD Graphics 630,10,85,95,"Chrome, Media Player, Image Editor, Teams",Chrome,Y
2/4/2024,000654JT724,Chromebook 14,3,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,4,AMD Radeon(TM) R5 Graphics,20,95,20,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Teams, Edge",Y
2/4/2024,000654JT725,ELITEDESK 800 G6 DESKTOP MINI PC,3,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,50,10,20,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Outlook, Zoom, Chrome",Y
2/4/2024,000654JT726,Chromebook 14,1,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,Intel(R) UHD Graphics 630,50,90,85,"Outlook, Teams, Games, Python","Teams, Games, Python",Y
2/4/2024,000654JT727,PRODESK 600 G5 SFF,2,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,75,90,80,"Outlook, Python, Chrome, Teams, Games, Intellij",Intellij,Y
2/4/2024,000654JT728,Chromebook 14,4,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 630,60,100,60,"Chrome, Media Player, Image Editor, Teams"," Image Editor, Teams",Y
2/4/2024,000654JT729,ELITEDESK 800 G6 DESKTOP MINI PC,2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,AMD Radeon(TM) R5 Graphics,30,60,80,"Outlook, Image Editor, Chrome, Teams, Games, Python","Games, Python",Y
2/4/2024,000654JT730,ELITEDESK 800 G6 DESKTOP MINI PC,2,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,75,85,30,"Outlook, Python, Chrome, Teams, Games, Intellij", Intellij,Y
2/4/2024,000654JT731,200 G3 AIO,2,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,4,Intel(R) UHD Graphics 630,55,30,90,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Google Drive, Chrome, Intellij",Y
2/4/2024,000654JT732,ELITEBOOK X360 1030 G3,2,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,20,60,90,"Chrome, Media Player, Image Editor, Teams"," Image Editor, Teams",Y
2/4/2024,000654JT733,PRODESK 400 G7,2,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,6,Intel(R) UHD Graphics 630,100,90,100,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Intellij,  Zoom, Chrome",Y
2/4/2024,000654JT734,ELITEDESK 800 G6 DESKTOP MINI PC,1,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,Intel(R) UHD Graphics 630,20,45,20,"Outlook, VSCode, Excel",Null,N
2/4/2024,000654JT735,PRODESK 400 G7,1,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,90,55,95,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Teams, Spotify, Intellij",Y
2/4/2024,000654JT736,ELITEBOOK G6,3,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,8,Intel(R) UHD Graphics 630,50,80,60,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom"," Outlook, Games",Y
2/4/2024,000654JT737,ELITEBOOK X360 1030 G3,3,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,10,50,75,"Outlook, Zoom, Chrome, Teams, Edge, Intellij",Null,N
2/4/2024,000654JT738,ELITEDESK 800 G5 DESKTOP MINI,2,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,4,Intel(R) HD Graphics 4600,45,55,70,"Chrome, Media Player, Image Editor, Teams",Null,N
2/4/2024,000654JT739,PRODESK 600 G5 SFF,1,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,6,Intel(R) UHD Graphics 620,90,90,100,"Chrome, Media Player, Image Editor, Teams","Image Editor, Teams",Y
2/4/2024,000654JT740,PRODESK 400 G7,3,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,70,95,90,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Google Drive, Chrome, Intellij",Y
2/4/2024,000654JT741,ELITEBOOK G7 NOTEBOOK PC,2,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,AMD Radeon(TM) R5 Graphics,55,45,55,"Outlook, Games, Intellij",Null,N
2/4/2024,000654JT742,PRODESK 600 G5 SFF,2,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",8,Intel(R) HD Graphics 4600,90,55,30,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom","Powerpoint, Excel, Zoom",Y
2/4/2024,000654JT743,OPTIPLEX 7040,4,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,8,Intel(R) UHD Graphics 630,30,60,75,"Outlook, VSCode, Chrome,Games, Excel",Null,N
2/4/2024,000654JT744,Inspiron 5000,4,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,10,50,90,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij","Teams, Spotify, Intellij",Y
2/4/2024,000654JT745,ELITEBOOK G6,3,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,20,45,20,"Outlook, Python, Intellij",Null,N
2/4/2024,000654JT746,PRODESK 400 G7,3,Intel(R) Core(TM) i5-8365U CPU @ 1.60GHz,6,Intel(R) UHD Graphics 630,55,60,10,"Chrome, Media Player, Image Editor, Teams",Null,N
2/4/2024,000654JT747,PRODESK 400 G7,1,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics,75,95,75,"Outlook, Python, Chrome, Teams, Games, Intellij","Chrome, Teams",Y
2/4/2024,000654JT748,ELITEBOOK G6,4,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,4,Intel(R) UHD Graphics 630,20,45,35,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom",Null,N
2/4/2024,000654JT749,ELITEDESK 800 G5 DESKTOP MINI,2,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,8,Intel(R) UHD Graphics 630,55,10,80,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom","Chrome, Games",Y
2/4/2024,000654JT750,PRODESK 400 G4 DM (TAA),3,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",4,Intel(R) UHD Graphics 630,60,80,90,"Outlook, VSCode, Chrome, spotify, Games, Excel","VSCode, Chrome",Y
2/4/2024,000654JT751,ELITEBOOK X360 1030 G3,4,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,6,Intel(R) UHD Graphics 630,55,75,20,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij",Google Drive,Y
2/4/2024,000654JT752,200 G3 AIO,1,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",8,Intel(R) UHD Graphics 630,70,50,80,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij",Intellij,Y
2/4/2024,000654JT753,ELITEBOOK X360 1030 G3,2,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,80,95,100,"Outlook, Python, Chrome, Teams, Games, Intellij","Intellij, Games",Y
2/4/2024,000654JT754,PRODESK 400 G7,2,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,6,Intel(R) UHD Graphics 620,45,80,30,"Outlook, Image Editor, Chrome, Teams, Games, Python","Teams, Games, Python",Y
2/4/2024,000654JT755,PRODESK 600 G5 SFF,4,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 620,35,80,45,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij",Intellij,Y
2/4/2024,000654JT756,ELITEBOOK G7 NOTEBOOK PC,4,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,95,75,55,"Outlook, Image Editor, Chrome, Teams, Games, Python","Games, Python",Y
2/4/2024,000654JT757,Inspiron 5000,3,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,8,Intel(R) UHD Graphics 630,50,95,90,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom","Chrome, Games",Y
2/4/2024,000654JT758,Vostro 3000,4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,6,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 620,10,55,30,"Powerpoint, Excel, Chrome, Outlook, Games, Zoom",Null,N
2/4/2024,000654JT759,ELITEBOOK G7 NOTEBOOK PC,3,"AMD A10-9600P RADEON R5, 10 COMPUTE CORES 4C+6G",8,AMD Radeon(TM) R5 Graphics,85,85,75,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Chrome, Teams",Y
2/4/2024,000654JT760,ELITEDESK 800 G6 DESKTOP MINI PC,2,Intel(R) Core(TM) i5-8250U CPU @ 1.60GHz,4,Intel(R) UHD Graphics 630,70,80,70,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Teams, Edge, Intellij",Y
2/4/2024,000654JT761,PRODESK 400 G4 DM (TAA),1,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,4,Intel(R) UHD Graphics 620,55,20,35,"Outlook, Python, Chrome",Null,N
2/4/2024,000654JT762,Chromebook 14,2,Intel(R) Core(TM) i5-4570S CPU @ 2.90GHz,8,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,35,80,50,"Outlook, Image Editor, Chrome, Teams, Games, Python","Image Editor, Chrome",Y
2/4/2024,000654JT763,ELITEBOOK X360 1030 G3,2,Intel(R) Core(TM) i7-9700 CPU @ 3.00GHz,6,AMD Radeon(TM) R5 Graphics,45,75,55,"Edge, Google Drive, Chrome, Teams, Spotify, Intellij",Intellij,Y
2/4/2024,000654JT764,ELITEDESK 800 G5 DESKTOP MINI,4,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,4,Citrix Indirect Display Adapter|Intel(R) UHD Graphics 630,30,30,20,"Edge, Teams, Spotify, Intellij",Null,N
2/4/2024,000654JT765,ELITEDESK 800 G5 DESKTOP MINI,3,Intel(R) Core(TM) i5-10500 CPU @ 3.10GHz,4,Intel(R) UHD Graphics 630,75,100,100,"Outlook, Zoom, Chrome, Teams, Edge, Intellij","Teams, Edge, Intellij",Y
2/4/2024,000654JT766,ELITEBOOK G6,3,Intel(R) Core(TM) i5-8500T CPU @ 2.10GHz,6,AMD Radeon(TM) R5 Graphics,95,55,55,"Chrome, Media Player, Image Editor, Teams",Teams,Y
2/4/2024,000654JT767,200 G3 AIO,1,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,8,Intel(R) HD Graphics 4600,90,75,85,"Outlook, VSCode, Chrome, spotify, Games, Excel","Games, Excel",Y
